userID,productID,rating,label,date,review,sentiment label
125581,1814,3.0,1,2014-11-29,get over the hype,0
21243,1814,4.0,1,2009-05-26,"Came here on Saturday night for dinner, only 10min wait (not as bad as I imagine) one of the best burger I've had! A nice place for a date as well. expensive beer- $9 bucks.",1
126221,1814,4.0,1,2008-02-12,"I took my brother and sister here for dinner the other night and we had a very good time.  It was loud and crowded, and the wait was pretty long, but we had fun. For appetizers we had the duck's egg and bacon salad and the sheep's milk ricotta gnudi, both of which I thought were really good.  My sister and I had the burger, medium rare, which I thought was very good, though my sister thought the roquefort was maybe a little bit too overwhelming.  I liked the thinness and seasoning of the fries and didn't think they were too salty as some commenters have.  My brother had the quail with the pomegranate sauce.  I only had a small bite of it, but he loved it.  The only disappointment was the dessert.  We ordered a slice of chocolate amaretto cake which was just too dry. Not the best food I've ever had, but it's a fun place with respectable food that I would definitely recommend.",1
125321,1814,2.0,-1,2014-08-21,"Nice looking funky spot with an upstairs bar, but surely over-rated by the people who crowd into that spot every night. They had a good IPA on tap, but the signature burger had a sharp skunky cheese on it that was less than adept, and the shoe string fries, though nice with the rosemary, were so small that it was impractical to eat. Oh, yeah, and overpriced no doubt. Burger was over $20 and like I said was not good. I'd suggest that the place revamp and recharge or get out while it's still somewhat cool.",0
79292,1814,5.0,1,2009-11-15,"The Spotted Pig is a place I have been hoping to experience for some time.  Happily, I got to visit it a couple of times on a recent visit to Manhattan.  I'm not sure why, but I'm on a gastropub kick.  Unfortunately, there aren't really any gastropubs near where I live.  So, how do I satisfy the jones?  Well, I had to hit up two of them while visiting Manhattan.  Otherwise, I just have to have some of the bar menu items at my favorite local restaurants or some of the decent items at my favorite local microbrewery.  That seems to be as close as I can get in my town. The Spotted Pig Bitter was quite good.  I also enjoyed the great chicken liver toast that I shared with my friend.  That was the first time we went there that weekend. After the theater, dinner, and a little sightseeing on the Sunday of that weekend, we decided to go to The Spotted Pig so I could get myself a T-shirt and, well, to eat there again.  We got the chicken liver toast again.  I got the Bath Chap, which is like a patty of braised pork, breaded and fried.  Served with it was a little salad and chanterelles.  I also got the poached duck egg with lamb tongue and flageolets.  Both dishes were executed wonderfully and had great seasoning and balance as well.  I can't say enough good things about the offal I had there.  Likewise, the braised pork was wonderfully tender and moist. My only regret was that I couldn't eat there more!",1
41294,1814,5.0,1,2014-01-01,"I love, love, love this place. The shoestring  fries, the cheese plate, the steak, all perfect. I had rosé and a different sparkling drink both were good. You must go here. Go with a friend that lives close so you can put your name down and them go hang out until they call you. Yes the wait is long, but this place is worth it!",1
16794,1814,5.0,1,2011-01-04,"Best burger I've ever had.  It just about melted in my mouth when I chomped down.  I went in with high expectations, and those expectations were exceeded.  Well done, Spotted Pig.  Well done.",1
15900,1814,4.0,1,2011-05-18,"You know the drill from the countless other reviews this place has... Spotted Pig is a total pain, in the you know what, to get a table at no matter if it is 11AM on a Sunday or 11PM on a Wednesday. Finally, karma was on my side a few nights ago!! We scored a table without waiting!!!! In oddly enough the same table I sat in the last time I was here. Sorry but I can't tell you when.... I can't dare risk jinxing this. The service was friendly and the food outstanding as usual. The chicken liver toast was spot on. The burgers excellent as always (not as much cheese as usual which made me quite happy) with an almost comically massive pile of fries that must be finished no matter what. The real star of this meal though was the soft shell crab. I am a soft shell crab fiend and always insist on ordering it whenever in season. I had never seen it on the menu here before and didn't expect much but the British twist on this was divine. The crab was perfectly cooked in this luscious, almost tempura like batter. It was freaking amazing. We inhaled it and wished there had been more crab. I can't believe I am saying this but this was the best soft shell crab I have ever had. All in all a great meal. The waiter charged us for a coffee we didn't have which was pretty annoying but fixed it. There is one thing I wish would change about this place.... Where's mayo? Perhaps I should write a letter...",1
125675,1814,5.0,1,2014-08-04,"One of the best burgers I've ever had the pleasure consuming! I'm not one for shoestring fries, but they did go really well when added atop the gorgeously cooked meat. Also, the pumpkin salad (special) was absolutely incredible! Not a lot of room to enjoy your food, but well worth making the trip, just to enjoy their burger!",1
107401,1814,4.0,1,2014-09-17,I checked out this place last Saturday. So much fun! The bartender was super cool and the drinks were perfect! Got the famous burger with fries. AMAZING! SO FREAKIN GOOD! The place is pretty small but definitely worth the hype.,1
125985,1814,3.0,1,2011-07-24,"I ate here with a pal on a Friday around noon. It wasn't very busy, yet we were seated exactly where everyone else was upstairs. That was odd. Anyway, I am a bit of a picky eater, and there wasn't much on the menu that I'd try, let alone pay for. I settled on a burger, and I was not disappointed. It was delicious! It took a while to come out, but the server warned us, which was nice. The Roquefort cheese on top was a nice touch - there was even a little too much of it, which is surprising, since I adore cheese. Also, the server wasn't shocked that I didn't want a bun and didn't screw up my order, like many places do when I order a burger. The fries were salty, crispy, and plentiful, so much so that I didn't finish them. I also might add that when we were seated originally, the waitress sat us side by side, which is not a good move. Luckily, they were nice enough to accomodate our request to move so that I was on the booth-ish side, with my friend on the opposite side in a chair. I saw another couple come in and get the same. If no one wants to sit that way, then maybe it's time to change your seating...",0
113606,1814,1.0,1,2012-05-27,"Do not waste your time or money. After waiting outside for 1.5 hour on Monday night, I ended up with the most vinegary deviled eggs and below average very salty burger for $20. Really liked the staff though, they were nice and patient. The place is tiny and packed. Will not be returning.",0
125839,1814,1.0,1,2013-03-03,overpriced over hyped and over crowded.  painfully average food and oh so trendy.  stay away and save your $.,0
5471,1814,4.0,1,2014-01-21,"GNUDI and BURGER! THAT IS ALL YOU NEED TO ORDER HERE Great scene and vibe, just took a bit long to get the food out to us.  On top of those 2 things, we also got the chicken liver on toast which was good but you must order the GNUDI and BURGER (Medium Rare) Buon Appetito!",1
113128,1814,3.0,1,2011-04-11,"It's that time again, boys and girls. Time for another burger adventure with Amal. Not much new to report on The Spotted Pig, but I'll say it anyway. After sending my burger list to a buddy I hadn't seen in 6 months, he told me he wanted to come here. From where I live on the UES, it took 45 min to come here for a Sat. lunch, so this is kind of a one and done experience for me. First, the infamous wait. For a 1pm lunch, the place was packed, and we were told 40 min.  We figured it would give us plenty of time to catch up, so we CLEARLY sat at the restaurant bench outside the window. At the 40 min mark, we went in to check, and were told they called our name out the door 10 min ago. Yeah, okay. But they still gave us the very next table which we had to wait another 10 min for. We were seated along the bench by the window which had very low-set tables and stools, which is slightly awkward. Oh, and they seated us right next to a heatpipe! Blergh! Really, you set up a table next to a heatpipe?! We both came here for the burger. Their beer selection is decent, so my buddy got one (I approve since I MUST do burgers with either beer or coke), and I got a coke, which was miniscule. The burgers took over 30 to finally arrive, which was a little annoying. My first thought: good but overrated. The meat is excellent quality and was prepared medium to order, there's no doubt of that. While I do like my burgers seasoned with salt and pepper, this is one of the only ones I've had that was just TOO salty, as was the Roquefort cheese it was topped with. It was overpowering and distracting. Besides that, the burger was still good, and I loved the toasted brioche bun it was served on (probably helped soak up some of the saltiness). Also, while I don't mind lack of toppings and just enjoying the meat (yeah, I said that), as in Minetta Tavern, this burger could have helped from some. The fries, on the other hand, were great. Extremely thin-cut and topped with rosemary, some of the best I've ever had. Unfortunately, my buddy and I both did note though that they are so thin and long that they are way too unwieldy. Overall, service was okay. We got our waters refilled once and the waitress checked up on us every now and then once the food (finally) arrived. Décor was pretty standard for an upscale gastro-pub, and as I mentioned, tables are kind of awkwardly low-set. I didn't get a chance to see their fancypants 2nd floor, which is supposedly the celeb haunt. Would I come back here? Given the combo of price, commute, wait, and the fact that I thought the burger was overrated, probably not. Though I am tempted to try burger at The Breslin, another restaurant by head chef, April Bloomfield, which has a slightly different burger and rumored phenomenal thrice-cooked fries.",0
125490,1814,5.0,-1,2014-11-18,as good as it gets!,1
125696,1814,4.0,1,2014-06-30,"Wow, this place is a tiny, crammed, wacky mess...and I love it.  Plastic pig lights strung across the wall, cheap old posters of veggies, the world's tiniest bar and the world's most overworked bartender, itty bitty tables so close to your neighbor that you could eat off your plate, and about an hour's wait even on a weekday evening.  And yet I still loved it.  The ambiance was effortlessly hip (as opposed to trying-too-hard hip), and the food was delicious. Chicken liver toast as an appetizer was yummy and a hearty portion (two slices per serving).  The nightingale cocktail was divine.  Five stars for the sheep's milk ricotta gnudi -- which are basically little round, plump raviolis -- and the divine butter sauce they serve those sitting in, omg.  An excellent dish to share if everyone at the table wants just a bite or two, which is more than enough given how rich they are (portion size is seven per plate). The burger was good (NOT the best everrrr, but really good -- juicy meat, buttery bun, oozing melted blue cheese).  I wonder what it would have tasted like without the blue (Roquefort) cheese...because it's an unusual cheese to put on a burger, and I wonder if some of the hype is just simply due to the novelty of that taste on a burger.  However, the meat patty itself definitely was very juicy and the bun was perfect, so I'll give the burger as a whole the benefit of the doubt.  The super skinny rosemary fries really made that burger dish sing.  I'd suggest ordering a side of the fries no matter what you get (as the table of four girls next to us did). Service was great -- unpretentious but polite, and appropriately attentive.  The hostess was particularly jolly, which kept me entertained while sitting at the bar waiting for a table.  (The bartender was not so jolly, but she was so darn overworked that I'll let it slide.) Not a five-star experience, mostly because it's a little overpriced for what you get, but a solid four stars.  Try to go on off-hours (if there are any), or come prepared to wait a while.",1
38786,1814,5.0,1,2011-01-04,"the words delectable, delightful & delicious do not begin to describe the experience of dining at The Spotted Pig. I have heard that everything is good but i have yet to venture beyond the burger. It is by far the best burger i have ever had. Enjoy it along with the house beer and you will have an evening to remember and brag about forever.",1
125974,1814,3.0,1,2011-09-08,"Honestly, I was expecting a little more.  For a place that is supposed to have the best burger in NYC, I wasn't exactly impressed.  It was decent, the cheese gave it a nice flavor, but eh. The deviled eggs were very good, and the corn soup was delicious (I tried a friend's).  Our waitress was very nice and the service was good.   I'm glad I did get to try it though.",0
68983,1814,4.0,1,2011-11-20,"Friday afternoon, around 1:30, the wait is only 20ish minutes. A stroll around the neighborhood, a necklace and pair of rain boots at Marc Jacobs later and it's already time to be seated. We're lead upstairs, into a little alcove of a room for no more than eight people. Our server is warm and friendly, as is everyone that helps him out. We order various teas and coffees so extra hands were necessary to swoop them all in at the same time. We shared a salad of sunchokes, sunflower seeds, escarole and a goat cheese (I think?). It was a normal plate but we decided on it for an appetizer and woah, it got us very excited for whatever was to come. Not only had we never tried sunchokes before, adding to the excitement, but the salad as a whole  was like none other. There was a lemony dressing with the cheese so soft and getting into ever delicious bite. My main might just be the best hamburger and fries I've ever had. How could I not order that after all of the hoopla I've heard? Arriving on a shiny grilled bun along with a whole haystack of shoestring fries, I knew I was in for something good. I'm still mesmerized by those fries! Deep-fried rosemary leaves are strewn throughout them, as well as slivers of garlic. Cut so thin, the fries were like potato chips- the best chips I've ever had. The burger tasted like a burger should taste- here's the beef! I ordered it medium rare and I could really taste the meat that was moist to the point that I don't know how it stayed together. Roquefort cheese took it over the edge. Not ketchup for this baby, but I added some mustard. This would be a five star review if not for the fact I feel I have to account the table's experience as well. My sister is a vegetarian and ordered the pumpkin soup. Like any other item on the menu, a list of ingredients follows the titles. She was home free; she said this was the best soup she'd ever tasted! But then she encountered a cube of pancetta and after finding this out, she had to send it away. Word to the veggies, ask questions! I still loved the atmosphere, loved the food and loved the time I had here. The Spotted Pig, new location in Toronto perhaps?",1
125698,1814,4.0,1,2014-06-23,"Really wonderful food and cozy, nice ambiance. I need to try something besides the burger next time--it was delicious, but other, more unique items on the menu might make for a more memorable experience.",1
125875,1814,4.0,1,2012-10-02,Great gastropub.  The food was excellent; the drinks a bit over-priced even for NY; the atmosphere exactly what you would expect in the Village.  Highlights for me were the Chicken liver toast and the Burger.  Will definitely be back.,1
19996,1814,4.0,1,2015-01-06,"As with most people I got the burger. It live's up to the hype. Mind you, if you don't like blue cheese your SOL because the Roquefort it's served with is pretty strong. The fries are tasty, but kind of hard to eat since they're so fine. I also had a bowl of smoked cod chowder, and it was fantastic; a great cold weather soup. Moreover, I was seated right away and the service was great. I would definitely come here again. This is also one of the most affordable Michelin Star meals I've ever had at under $30 a person.",1
125746,1814,4.0,1,2014-01-23,"A great spot with lots of energy!  The burrata offered a great combination of flavors and textures. The fennel was a good compliment to the chard but the beets and greens were the winning side for my taste.  The flourless chocolate cake is dense, rich and easily enough to share.",1
10313,1814,4.0,1,2010-07-21,"My last stop on the Best Thing I Ever Ate food tour, the Deviled Eggs and the Devils on Horseback were two separate items mentioned to be ordered at the Spotted Pig, unfortunately I confused it for a single item and only ordered the Devils on Horseback. We were standing upstairs in the bar at around 11 on a Tuesday, it was sufficiently crowded and dark.  So when the order arrived, I thought it was seasoned deviled eggs wrapped in bacon but i twas simply the devils on horseback which is prunes wrapped in bacon, seasoned and stewed.  It was the most delicious prunes I've ever had, that being said, I've never had it wrapped in bacon.  We all know anything wrapped in bacon is delicious.",1
49658,1814,4.0,1,2012-04-24,"The burger hunt in NYC.... LOL The Spotted Pig is well known for their burgers, so you know I had to come pay a visit. With all the reviews I've read from previous yelpers, the most complaint was the line to get inside. Obviously I did not want to wait, so what did I do? make a call in and order my burger to go!   The location of Spotted Pig is in West Village. A gastropub next door to many local residents. Since I didn't dine inside, I did not get a chance to experience the atmosphere only the burger. Roquefort Burger description- Medium rare burger, the texture was springy and moist. This was a very smooth tasting burger. However, this was only determined by eating parts of the burger not covered in the Roquefort cheese. The cheese overpowered the mild beef. The seasoning was appropriate to the mild flavors of the beef. The savory blend was applied as the patty cooked, and and it served to round out the mild flavors of the carefully constructed burger. Need I say more? ""Satisfied"" Will I be back? YES!!!",1
125491,1814,5.0,-1,2014-11-18,Unreal burger. So tasty! The biggest portion of fries I've ever seen in my life.,1
125690,1814,5.0,1,2014-07-15,"Welcome to one of the most eclectic places in the world. Mixed couple, fun staff, great bar and a great escape from reality. The black and blue burger was amazing!  The bun perfect and the shoestring fries were out of this world crispy. They probably flash fried them At least four times. Can't wait to go back.",1
18139,1814,4.0,1,2012-01-26,"The bar is super fun to people watch and kick it with a dirty martini (with the most amazing olives).  The upstairs space is super tight, but funky and fun to have a good dinner with a girlfriend with.  Very intimate.  The downstairs is a little more airy.  A friend and I ordered a bottle of red to split (wine) the bacon wrapped dates and the mackerel to start.  The dates were amazing, very fresh and the bacon was cooked on the softer side but it paired well with the dates. The mackerel was great as well, with a sweet potato puree on the side which was absolutely to die for.  I think the puree was better than the fish itself. My friend and I then split the burger...medium rare...WOW AHHMAZINGGG... seriously, I was so wildly impressed with this burger that I will be dragging my boyfriend back ASAP.  Yes, it's a $17 burger, however...being that great and delicious I will justify just the burger and a small glass of wine to top off the meal...  The french fries are shoestring and super fun to pop into your mouth. What a burger, seriously...yum. We ended the meal with a flour-less chocolate cake bit and it was to die for as well.  Rich, succulent, and melty in your mouth.",1
125505,1814,5.0,-1,2014-10-27,"I LOVE This place. Everything on the menu is great but the burger the squid stew and the seasonal banana tart, omg.. Perfect confort meal !! So tasty and delicious",1
12545,1814,5.0,1,2013-01-22,"The one and Only thing that annoyed me was how hard it was to get in this place without a reservation. We eventually got in, and it was packed downstairs and upstairs, but we got very lucky with a spot at the bar. We started off with some bar snacks and a couple of beers. We had the devilled eggs, the liver toast, the dates wrapped in bacon and the olives. The stand outs were the toast and the eggs. The vibe of this place was real upbeat, and you can tell everyone was enjoying their food. We had a lot to drink, but eventually had entrees. My girl had the skirt steak and I had the Sea Bass. Amazing flavors all over the place. Would love to go back again this year. I have nothing bad to say about this place. We loved it.",1
5574,1814,4.0,1,2013-07-25,"On a quest to find the best burger in NYC, my friend and I came here on a Monday night for dinner. We arrived at around 7:30 and had to wait about 45 minutes for a table due to their no reservations policy, so by the time we were seated, we were both more than ready for our burgers. We also decided to split two appetizers - the devils on horseback and the sheep's milk ricotta gnudi with basil pesto. The devils on horseback were dates and pears wrapped in bacon. They came piping hot, and when I bit into my first one, it was mushier than I expected because I hadn't realized there was also pear in it. They were pretty good, though I wish the bacon flavor had been a little stronger against the pear. Our second appetizer, the ricotta gnudi, was amazing. We had picked it after googling ""ricotta gnudi"" on our phones and deciding that it looked pretty good (though we weren't entirely sure what it was). Turns out it's very similar to ravioli... delicious, melt-in-your-mouth ravioli. Our appetizers came out quite fast, but we had to wait a little longer for our chargrilled burgers (or maybe it just seemed that way because we were so hungry/excited). Our plates finally arrived, each one with a giant burger and an even bigger pile of shoestring fries. Unfortunately for me, I didn't realize that Roquefort cheese, which came on the burger, is a type of blue cheese - and I hate blue cheese with a passion. Luckily it was easy to scrape off, and I transferred it onto my cheese-loving friend's burger before proceeding to enjoy the rest of my burger. The meat was super tender - I had ordered it medium, but the pinkness actually looked more like a medium rare. It was overall very yummy, and I was so full by the end that I couldn't even finish the last few bites. I also loved the shoestring fries - they were salted and seasoned nicely, and the ketchup that it came with had some kind of tanginess to it that tasted a bit like sriracha. The restaurant itself is incredibly dim and also pretty cramped. While the food is really good and I would definitely return, I probably wouldn't come in a group bigger than 4 people.",1
104404,1814,3.0,1,2009-06-02,"With all the hype this place has received over the past few years, it certainly has more of a see-and-be-seen vibe than a great lunch/happy hour spot. The wait times are hard to justify given the for too-cool-for-school 'tude that the staff gives off. So what has me coming back? The gnudi and the deviled egg!",0
48665,1814,4.0,1,2012-06-19,"Went here on a quiet Thursday evening when my mom, her girlfriends, and their respective kids were visiting. Had been walking around all afternoon in the heat, Obama was in town so the visitors were frustrated by the lack of cabs, and we had just dealt with a slight shopping fiasco around the corner. Came across The Spotted Pig and I recalled that it was supposed to have delicious burgers. And beer. This was a no-brainer. Went in and were told there would be a 20-30 minute wait but that we could go upstairs to the other bar. Kind of frosted my cookies that there were plenty of open tables, but I digress. We all had a beer, then were seated right next to the bar - so close, in fact, that my mom's friend Mary couldn't get through the crowd with her purse. Once we all finally settled in however, and the food started coming, it was all good. My mom and I shared the burger with roquefort and shoestring fries. Oh Burger Jesus, the fries! I could have eaten my weight in them, and we all loved the shaved garlic and rosemary that had been fried right along with them. In the end, we ordered an extra serving, just to be on the safe side. Definitely want to come back here with my dad, but again, on a quiet(ish) night. It would seem that even on quiet nights, this place gets stuffed to the gills. Or would that be snout?",1
78325,1814,4.0,1,2010-10-30,"As we French say : in the Pig, everything is good! Nothing too original, but this is a place where you can have one of the best burger in NYC (with Roquefort). However, I found the fries (shoestrings as they call them there) kind of disappointing. All in all, this was a very good experience, with a feeling of being in a nice Parisian Brasserie.",1
112992,1814,5.0,1,2012-08-06,"The hype is true.  It's phenomenal. Had: rillette of rabbit (poor bunny) and liver+toast appetier. Absolutely unbelievable. My friend is still dreaming of the bread, me the liver and toast.. I had hash and eggs as my brunch main. The corned beef must've been homemade, because it wasn't too salty and the hash itself had wonderful chunks of potato. Went for brunch at around 2:30, 5 minute wait for a table! I was in heaven, since that's why I'd delayed this pilgrimage for as long as I did. Absolute LOVE.",1
125329,1814,2.0,-1,2012-04-06,"We made sure to get on the wait list at 5pm Wed for a table at 8:30 that same night.   We were lucky we had to wait only 20 minutes. . Most everyone who came in for dinner had to wait 90 min, but I must say the woman at the desk was incredibly patient and very polite with everyone.   We had a great table, and the food was wonderful. But not so wonderful in terms of being so over priced.  The entrees are basically the meat or the fish with some beautifully prepared sauce. But if you want anything to side with it, you have to order that separately.  We ordered the bass, the skate, the skirt steak and the burger. The fries were so-so, the fish was terrific , the burger was kind of ordinary. However, except for the big pile of fries with the hamburger, the main dishes came with  a lot of bare dish i. At  $32,. No sides. They are extra at $8 apiece.   The portions are artfully  presented with wonderful sauces, but so small most of us  wound up eating a lot of bread - the olive oil served with the bread is amazing.  The ambiance is nice - little pigs everywhere, and the wait staff is friendly, and well trained.  But the noise level especially with the ceiling made of tin, and the pipes is so loud that it was very difficult to have a conversation. Thus the reason for the two stars  - basically that for each wonderful experience, there was a downside.  Tasty food, but small portions and way overpriced.  Friendly earthy sweet decoration, but terrible noise level, friendly well trained staff but because of the crowds, very over burdened.  I am glad I tried the Spotted Pig, but I won't be returning.",0
125615,1814,4.0,1,2014-11-13,This place is so delicious. Definitely get the chicken liver toast. Unfortunately always to packed at busy times.,1
57957,1814,4.0,1,2010-04-29,"Three words - Grilled Cheese Sandwich Decor/Seating: Typical dark pub decor but nice rather than dingy. Love the cute covers on the stools. Quite small but I visited at lunchtime and was seated straight away. The tables are almost on top of one another. Didn't bother me as there was no one next to us but I would certainly have been uncomfortable if there had been. Service: Perfectly pitched. Drinks: I was pleasantly surprised with the wine list which was extensive for a pub. I enjoyed a glass for Rock Rabbit Sauvignon Blanc - very nice. Food: I had the Grilled Cheese Sandwich and it was the nicest grilled cheese I have ever eaten. It comes with caramelised onions and dijon mustard on the side but I ignored these. The sandwich was perfectly delicious as it was and I found myself savoring every bite. My fiance doesn't eat cheese so he had no option really but to go for the Burger. The lunch menu is big on cheese. He obviously ordered his san Roquefort and had it cooked medium. He described it as 'not quite as good as Minetta, not a patch on Five Guys but very good nonetheless'. It comes with shoestring fries. He thought they were ok but I wasn't a fan. They looked fantastic and the little bits of rosemary and garlic are a nice addition but there's just a whole lot of string and not much else. I found them borderline nasty as they began to get cold so get to them while they're hot. A lovely experience in a nice area. I will certainly be back for that Grilled Cheese perfection.",1
12388,1814,4.0,1,2013-08-09,"Burger extraordinary (juicy). Fries weird / hard to eat. 2 hour wait at 7pm, called our cell. Didn't need to show our party.",1
125783,1814,5.0,1,2013-10-01,It's a go-to for late night steak.,1
112724,1814,4.0,-1,2014-12-03,"Great burger, great beers, great atmosphere. It's just one star short of a 5 because the wait is horrible!",1
109886,1814,4.0,1,2011-05-11,"A cliche of a popular place shouldn't be this good. The hostesses were very accommodating but our server was too pushy in getting us to order more food - he insisted that our four appetizers and two entrees wouldn't be enough for our ""snack."" The roll mops were the best bacon-wrapped stuffed dates you never had a dinner party and the burger - oh, the burger! could have been the best we'd ever eaten. Almost rare, smeared with bleu cheese, served on a grilled brioche bun with shoestring fries, this single, simple entree that put The Spotted Pig on the map (okay, maybe Mario Batali put it on the map) earns its keep. Roll up your sleeves and elbow your way into a spot at the bar for this one.",1
22103,1814,4.0,1,2011-08-24,"Heard this was a great place for a brew and a burger, so me and a few buddies decided to hit up the place. Its a very small British pub type of environment with low lighting, so it gets very crowded and cramped to seat in. Also, you can't make reservations which sucks if it gets too packed and you have to wait for an hour, especially on an empty stomach. But, its nice to kill time at the bar and try out some of their nice selections of beer. Their signature drinks are probably the cask beers, but note that these are served relatively warm, which may be unusual for beer drinks like myself. The Spotted Pig Ale was pretty good, but the other Cask option, the Six Point IPA, tasted like dirt. After getting seated, we decided to order the bar snacks as appetizers, such as the Chicken Liver Toast and Deviled Egg. The Chicken Liver Toast was very good and provided a good amount of chicken liver on each slice. The Deviled Egg was very average, although I personally like it since I'm an egg lover, the rest of the table found it mediocre and nothing special. We also ordered the sheep's milk ricotta gnudi, which was pretty damn good as well, and was incredibly cheesy and flavorful, making it a highly recommended starter as well. Finally, the entire table ordered the Spotted Pig's Signature Roquefort Goat Cheese burger with Shoestring fries. As a fan of goat cheese, I definitely loved the burger, however it was a bit overwhelming on the burger which make it really salty. The burger itself was pretty juicy, although i should have ordered it medium instead of medium rare since it was more bloody than medium rare should be, so lesson learned. If ketchup is needed on a burger, its never a good sign. However, the fried was the redeeming part of the dish, and they give you a lot of fries with each order, and the fries was pretty good on its own without any ketchup or salt. Overall, it was a quite a good experience, and I would recommend trying it out once if you want a unique beer and burger experience. 4 out of 5!",1
27253,1814,4.0,1,2007-10-05,"Awesome things about The Spotted Pig:  The food.  April Bloomfield is a gastropub genius.  The burger is delicious, the smoked haddock chowder is incredible, and I crave the chicken liver toasts on a regular basis.   The good things about The Spotted Pig:  Great beer and wine list.  It's a nice place to people watch. The not so good things about The Spotted Pig:  The wait.  It can be atrocious.  Most of the time I'm not willing to wait an hour for a table.  I normally strategically plan my visits so I don't go during prime dinner hour. The nice little things about The Spotted Pig:  They don't expect you to wait around the restaurant with so many nice bars around.  Leave your phone number, and they'll call you when your table is ready.  Also, go for lunch.  Normally there is no wait, or at least not much of a wait if you go for lunch.",1
